"Key.Run","Key.Fold","ClassifierID","DatasetID","Percent.correct"
1,1,6,3,0.332192594287173
1,2,6,3,0.224671321438536
1,3,6,3,0.285432741992942
1,4,6,3,0.404026095435212
1,5,6,3,0.40091062884413
1,1,1,4,0.380172428090951
1,2,1,4,0.209259606196677
1,3,1,4,0.386211461076202
1,4,1,4,0.400352738532783
1,5,1,4,0.3258496495779
1,1,2,4,0.406764437565312
1,2,2,4,0.298098710694768
1,3,2,4,0.306478080004798
1,4,2,4,0.289498285416629
1,5,2,4,0.325339592063884
1,1,3,4,0.301608124581375
1,2,3,4,0.334249068364092
1,3,3,4,0.409166722271831
1,4,3,4,0.275960387226838
1,5,3,4,0.314622586007891
1,1,4,4,0.197867242131526
1,2,4,4,0.221041622284809
1,3,4,4,0.342527552867713
1,4,4,4,0.364606897776299
1,5,4,4,0.38420482678368
1,1,5,4,0.303555271213109
1,2,5,4,0.319153509049684
1,3,5,4,0.293309941775765
1,4,5,4,0.347512712451774
1,5,5,4,0.250474566120835
1,1,6,4,0.241830552139065
1,2,6,4,0.324854152340977
1,3,6,4,0.287650973350846
1,4,6,4,0.392211490256119
1,5,6,4,0.329807418216691
1,1,1,5,0.482033609419161
1,2,1,5,0.237752453392997
1,3,1,5,0.317369120496968
1,4,1,5,0.380510724454731
1,5,1,5,0.197450099977012
1,1,2,5,0.251627527198173
1,2,2,5,0.267105199508426
1,3,2,5,0.477074951557891
1,4,2,5,0.233859827655729
1,5,2,5,0.380125940908954
1,1,3,5,0.235564145762478
1,2,3,5,0.30649325541774
1,3,3,5,0.329408687423114
1,4,3,5,0.256807403588657
1,5,3,5,0.395602085987782
1,1,4,5,0.384737634397926
1,2,4,5,0.370783630468804
1,3,4,5,0.32010617864901
1,4,4,5,0.313852820273215
1,5,4,5,0.199956674423337
1,1,5,5,0.355330523603325
1,2,5,5,0.338882546018465
1,3,5,5,0.340344540882014
1,4,5,5,0.33611261821486
1,5,5,5,0.141711674837191
1,1,6,5,0.350618464614045
1,2,6,5,0.301903330964623
1,3,6,5,0.508234531921729
1,4,6,5,0.271533377152431
1,5,6,5,0.293809365103454
1,1,1,6,0.376617541396485
1,2,1,6,0.264797088747295
1,3,1,6,0.317945217575014
1,4,1,6,0.256649359616939
1,5,1,6,0.401630193938594
1,1,2,6,0.301850386335416
1,2,2,6,0.338513807957003
1,3,2,6,0.291808476096209
1,4,2,6,0.34637111235792
1,5,2,6,0.360339552699337
1,1,3,6,0.243834129331671
1,2,3,6,0.23374319116581
1,3,3,6,0.228273229849563
1,4,3,6,0.485412024511522
1,5,3,6,0.451060472001801
1,1,4,6,0.272526910125151
1,2,4,6,0.218418887968961
1,3,4,6,0.356489214681464
1,4,4,6,0.479934117111767
1,5,4,6,0.232565928787815
1,1,5,6,0.104828557492686
1,2,5,6,0.364778013614816
1,3,5,6,0.378798469597632
1,4,5,6,0.40037774025278
1,5,5,6,0.338457231821419
1,1,6,6,0.184045222047605
1,2,6,6,0.387975371509328
1,3,6,6,0.259107766053222
1,4,6,6,0.42225296774114
1,5,6,6,0.447506336406305
1,1,1,7,0.228548652491154
1,2,1,7,0.319303024365283
1,3,1,7,0.412487976273277
1,4,1,7,0.305209274775109
1,5,1,7,0.29638294200247
1,1,2,7,0.419863893661296
1,2,2,7,0.236120191534374
1,3,2,7,0.447621710540797
1,4,2,7,0.312898333431994
1,5,2,7,0.251367582469017
1,1,3,7,0.383425979995652
1,2,3,7,0.395490542393558
1,3,3,7,0.224295125250826
1,4,3,7,0.399438911756747
1,5,3,7,0.237886171271707
1,1,4,7,0.274442629438706
1,2,4,7,0.353156620808211
1,3,4,7,0.36263827488511
1,4,4,7,0.171649509109691
1,5,4,7,0.416521821536375
1,1,5,7,0.259903747758174
1,2,5,7,0.368776420105903
1,3,5,7,0.383494076696138
1,4,5,7,0.251542965957604
1,5,5,7,0.326935426488822
1,1,6,7,0.328924546733873
1,2,6,7,0.299770709668293
1,3,6,7,0.314479293175907
1,4,6,7,0.357565058865482
1,5,6,7,0.214522562075989
1,1,1,8,0.207691693208288
1,2,1,8,0.392565355991056
1,3,1,8,0.402734045641093
1,4,1,8,0.355052305370943
1,5,1,8,0.26638752686599
1,1,2,8,0.345145696339886
1,2,2,8,0.253527353955788
1,3,2,8,0.203538500335488
1,4,2,8,0.403529835784303
1,5,2,8,0.384871585379683
1,1,3,8,0.351979493102755
1,2,3,8,0.317734217926664
1,3,3,8,0.223766268258363
1,4,3,8,0.297757286747371
1,5,3,8,0.340324817602079
1,1,4,8,0.318694849955099
1,2,4,8,0.370642160988435
1,3,4,8,0.330169673775327
1,4,4,8,0.32588737117108
1,5,4,8,0.21809210193314
1,1,5,8,0.294056573790673
1,2,5,8,0.308240957603203
1,3,5,8,0.333926171189683
1,4,5,8,0.336316281634515
1,5,5,8,0.323630025666891
1,1,6,8,0.368174061066988
1,2,6,8,0.211064711714285
1,3,6,8,0.0964297517680804
1,4,6,8,0.343502842807818
1,5,6,8,0.334963750940922
1,1,1,9,0.406497479934135
1,2,1,9,0.219269260508648
1,3,1,9,0.26599144695828
1,4,1,9,0.247036243345002
1,5,1,9,0.434505053956623
1,1,2,9,0.361131281256584
1,2,2,9,0.226300750039961
1,3,2,9,0.36209650063249
1,4,2,9,0.294054694006256
1,5,2,9,0.384451898158867
1,1,3,9,0.296606479601147
1,2,3,9,0.311353346828023
1,3,3,9,0.361617064492712
1,4,3,9,0.32219775528859
1,5,3,9,0.377313532858807
1,1,4,9,0.283486131824912
1,2,4,9,0.327984172561062
1,3,4,9,0.422163092646814
1,4,4,9,0.386129042155091
1,5,4,9,0.221410336969283
1,1,5,9,0.253869771385438
1,2,5,9,0.368773196722811
1,3,5,9,0.272105256437308
1,4,5,9,0.15683151687147
1,5,5,9,0.369176909347616
1,1,6,9,0.317085466948462
1,2,6,9,0.261108969670955
1,3,6,9,0.369527016898251
1,4,6,9,0.223303264595789
1,5,6,9,0.417307202036357
1,1,1,10,0.313790957363902
1,2,1,10,0.377213088303783
1,3,1,10,0.347275678843279
1,4,1,10,0.256892929220967
1,5,1,10,0.281818082797206
1,1,2,10,0.400695585967765
1,2,2,10,0.326846304585853
1,3,2,10,0.288587321793671
1,4,2,10,0.253166477819007
1,5,2,10,0.305358883339791
1,1,3,10,0.3519699411312
1,2,3,10,0.336820037937635
1,3,3,10,0.355536665857839
1,4,3,10,0.256621256459737
1,5,3,10,0.282146769517555
1,1,4,10,0.33363719788546
1,2,4,10,0.243300964470543
1,3,4,10,0.381437680935628
1,4,4,10,0.340543989403826
1,5,4,10,0.300567280433865
1,1,5,10,0.439968947358807
1,2,5,10,0.263936528613755
1,3,5,10,0.281147041026606
1,4,5,10,0.345726716213589
1,5,5,10,0.393563044947808
1,1,6,10,0.47317239239094
1,2,6,10,0.252793347236409
1,3,6,10,0.328548002315356
1,4,6,10,0.384351883247614
1,5,6,10,0.33708402375098
1,1,1,11,0.372246905471027
1,2,1,11,0.439358574999197
1,3,1,11,0.370292342601858
1,4,1,11,0.283213923627865
1,5,1,11,0.19313690306247
1,1,2,11,0.453037461663998
1,2,2,11,0.286470773357694
1,3,2,11,0.366679212724638
1,4,2,11,0.235173667532658
1,5,2,11,0.344151830791387
1,1,3,11,0.263312264528011
1,2,3,11,0.383652772857101
1,3,3,11,0.152643127223896
1,4,3,11,0.336880443885048
1,5,3,11,0.386350887478231
1,1,4,11,0.258071193163504
1,2,4,11,0.327038028680108
1,3,4,11,0.288136273191399
1,4,4,11,0.370318342585535
1,5,4,11,0.319561893187591
1,1,5,11,0.347951441904721
1,2,5,11,0.305156751821028
1,3,5,11,0.40936850661049
1,4,5,11,0.264629542529007
1,5,5,11,0.376225858638343
1,1,6,11,0.239416783253261
1,2,6,11,0.376260863726121
1,3,6,11,0.388536725559915
1,4,6,11,0.372496464203619
1,5,6,11,0.211801553578514
1,1,1,12,0.277341743976322
1,2,1,12,0.22039968419647
1,3,1,12,0.393846820207534
1,4,1,12,0.298740466690651
1,5,1,12,0.376182642781688
1,1,2,12,0.26611464551292
1,2,2,12,0.251641163473827
1,3,2,12,0.398913484484253
1,4,2,12,0.363671549726407
1,5,2,12,0.325188776972424
1,1,3,12,0.318903449698035
1,2,3,12,0.376115109877757
1,3,3,12,0.302518189424248
1,4,3,12,0.217021090911378
1,5,3,12,0.336853028778299
1,1,4,12,0.351786161859734
1,2,4,12,0.345244738560513
1,3,4,12,0.242226908602811
1,4,4,12,0.337275167480733
1,5,4,12,0.34871819173291
1,1,5,12,0.302912900396281
1,2,5,12,0.377458521379777
1,3,5,12,0.251594796369804
1,4,5,12,0.222483732311435
1,5,5,12,0.343823435663035
1,1,6,12,0.347105544730672
1,2,6,12,0.244027187761325
1,3,6,12,0.387796494028206
1,4,6,12,0.321493522622116
1,5,6,12,0.32842478566938
1,1,1,13,0.368320856069285
1,2,1,13,0.209202544608379
1,3,1,13,0.47282370835359
1,4,1,13,0.174786897144963
1,5,1,13,0.354782997590954
1,1,2,13,0.439106750169238
1,2,2,13,0.213274220931942
1,3,2,13,0.350472784398368
1,4,2,13,0.30472568885344
1,5,2,13,0.299020274544045
1,1,3,13,0.466784722124113
1,2,3,13,0.246821262487383
1,3,3,13,0.250646553666918
1,4,3,13,0.372260599969942
1,5,3,13,0.257355399305024
1,1,4,13,0.285839066378829
1,2,4,13,0.254357871030875
1,3,4,13,0.309366919544433
1,4,4,13,0.35077016032459
1,5,4,13,0.318296455936747
1,1,5,13,0.215472345207832
1,2,5,13,0.365287017880964
1,3,5,13,0.318526284550349
1,4,5,13,0.310046960749905
1,5,5,13,0.281602082351709
1,1,6,13,0.347247624168062
1,2,6,13,0.247620784328615
1,3,6,13,0.382087601568835
1,4,6,13,0.259972944749656
1,5,6,13,0.332124550482057
1,1,1,14,0.349124077954992
1,2,1,14,0.276714535744308
1,3,1,14,0.37460784699219
1,4,1,14,0.294783795262083
1,5,1,14,0.320638549514024
1,1,2,14,0.316326652117976
1,2,2,14,0.256182116950888
1,3,2,14,0.29162364221601
1,4,2,14,0.265413457892016
1,5,2,14,0.465471485142292
1,1,3,14,0.234794772704443
1,2,3,14,0.293686067239571
1,3,3,14,0.29451466817248
1,4,3,14,0.302509749733923
1,5,3,14,0.374670674326715
1,1,4,14,0.472697789206223
1,2,4,14,0.308005142952953
1,3,4,14,0.392719374056249
1,4,4,14,0.216187123369188
1,5,4,14,0.282419320787395
1,1,5,14,0.316352414326496
1,2,5,14,0.257256731274468
1,3,5,14,0.222956042456698
1,4,5,14,0.32521428314027
1,5,5,14,0.449460953085668
1,1,6,14,0.307834194017778
1,2,6,14,0.349245582632995
1,3,6,14,0.36954040677142
1,4,6,14,0.2021545457318
1,5,6,14,0.381231656176095
1,1,1,15,0.215569512955508
1,2,1,15,0.41318289322617
1,3,1,15,0.31776115979577
1,4,1,15,0.369892198630928
1,5,1,15,0.342908729700542
1,1,2,15,0.268976467555834
1,2,2,15,0.268926524313029
1,3,2,15,0.342262159867407
1,4,2,15,0.301470692322043
1,5,2,15,0.383164947548593
1,1,3,15,0.365691034005527
1,2,3,15,0.321538295546811
1,3,3,15,0.31704430004139
1,4,3,15,0.235344923110632
1,5,3,15,0.402774215255206
1,1,4,15,0.436063163949974
1,2,4,15,0.316915029166159
1,3,4,15,0.318231303547353
1,4,4,15,0.250826397652547
1,5,4,15,0.337532632525554
1,1,5,15,0.364312164983096
1,2,5,15,0.352644163155298
1,3,5,15,0.323256818855293
1,4,5,15,0.332776977399724
1,5,5,15,0.208632013247819
1,1,6,15,0.331504858943016
1,2,6,15,0.294800774559589
1,3,6,15,0.336902884883227
1,4,6,15,0.2083342406286
1,5,6,15,0.390051340308261
1,1,1,16,0.287514497559955
1,2,1,16,0.52087387290756
1,3,1,16,0.296782808518721
1,4,1,16,0.282903897783571
1,5,1,16,0.23380193818885
1,1,2,16,0.198003249555058
1,2,2,16,0.362350615293253
1,3,2,16,0.357551059127423
1,4,2,16,0.372206568934393
1,5,2,16,0.324874498822014
1,1,3,16,0.291089287449829
1,2,3,16,0.299776572937529
1,3,3,16,0.387830496767466
1,4,3,16,0.384567367261659
1,5,3,16,0.201854909267485
1,1,4,16,0.368443888760329
1,2,4,16,0.405422291060315
1,3,4,16,0.190868476153759
1,4,4,16,0.307502365787297
1,5,4,16,0.232248098602303
1,1,5,16,0.298710101141777
1,2,5,16,0.301170760179329
1,3,5,16,0.299157149312273
1,4,5,16,0.35832283229146
1,5,5,16,0.364942621741117
1,1,6,16,0.407162484343511
1,2,6,16,0.305411338090944
1,3,6,16,0.305613630505796
1,4,6,16,0.30621647483209
1,5,6,16,0.291707107865093
1,1,1,17,0.298208084783955
1,2,1,17,0.288437411972973
1,3,1,17,0.388744776893063
1,4,1,17,0.38203041168728
1,5,1,17,0.204750496303167
1,1,2,17,0.295167848552355
1,2,2,17,0.359581703130907
1,3,2,17,0.270927443226821
1,4,2,17,0.283509101844653
1,5,2,17,0.418678310399564
1,1,3,17,0.294003191931591
1,2,3,17,0.282433848546168
1,3,3,17,0.3888268583545
1,4,3,17,0.401764047985226
1,5,3,17,0.208584585419653
1,1,4,17,0.453506068741601
1,2,4,17,0.200613502178876
1,3,4,17,0.509315852988247
1,4,4,17,0.198657884858215
1,5,4,17,0.248622576406047
1,1,5,17,0.263714765747291
1,2,5,17,0.296041203707613
1,3,5,17,0.317753686778014
1,4,5,17,0.273014647418693
1,5,5,17,0.372450076661995
1,1,6,17,0.33127183420174
1,2,6,17,0.319132207438506
1,3,6,17,0.372818459268822
1,4,6,17,0.299219120514565
1,5,6,17,0.23802082925136
1,1,1,18,0.327217437093248
1,2,1,18,0.253009123471305
1,3,1,18,0.194129769650258
1,4,1,18,0.346546487526589
1,5,1,18,0.467601320331316
1,1,2,18,0.160538025340297
1,2,2,18,0.300321851247081
1,3,2,18,0.437521044768385
1,4,2,18,0.318093990223243
1,5,2,18,0.314485158879762
1,1,3,18,0.242393670686776
1,2,3,18,0.259586004717958
1,3,3,18,0.368730486816476
1,4,3,18,0.35135856604304
1,5,3,18,0.317897680987566
1,1,4,18,0.287116265540997
1,2,4,18,0.347370190300107
1,3,4,18,0.294104235772093
1,4,4,18,0.305847449812917
1,5,4,18,0.363641847594008
1,1,5,18,0.347531276890711
1,2,5,18,0.315402586245516
1,3,5,18,0.274449375973355
1,4,5,18,0.302535770170305
1,5,5,18,0.355206279458881
1,1,6,18,0.264463677294821
1,2,6,18,0.302423421368276
1,3,6,18,0.430142460023664
1,4,6,18,0.225182090887093
1,5,6,18,0.331107361969808
1,1,1,19,0.344796258726747
1,2,1,19,0.116857123891888
1,3,1,19,0.371760480758358
1,4,1,19,0.416394674657613
1,5,1,19,0.405334664215201
1,1,2,19,0.320207772968183
1,2,2,19,0.255035409359448
1,3,2,19,0.263573457591429
1,4,2,19,0.283089737752393
1,5,2,19,0.418576263330505
1,1,3,19,0.153211036822307
1,2,3,19,0.34459652865227
1,3,3,19,0.350809272891666
1,4,3,19,0.388429864987265
1,5,3,19,0.349248927970881
1,1,4,19,0.38641132617822
1,2,4,19,0.416657673915567
1,3,4,19,0.23932781268586
1,4,4,19,0.325699967658154
1,5,4,19,0.225312052766814
1,1,5,19,0.287664462144594
1,2,5,19,0.315826244648436
1,3,5,19,0.294390168658446
1,4,5,19,0.331968697189672
1,5,5,19,0.386248470734873
1,1,6,19,0.308211377617176
1,2,6,19,0.345557803204383
1,3,6,19,0.23900485393222
1,4,6,19,0.518878466120023
1,5,6,19,0.325884159656217
1,1,1,20,0.406713385399561
1,2,1,20,0.123872260148306
1,3,1,20,0.337410233226566
1,4,1,20,0.346597641217067
1,5,1,20,0.272477172887524
1,1,2,20,0.310776756090571
1,2,2,20,0.241939340737359
1,3,2,20,0.30995685919341
1,4,2,20,0.249662399686109
1,5,2,20,0.360536831167824
1,1,3,20,0.284917306620153
1,2,3,20,0.464611887313232
1,3,3,20,0.407138443344948
1,4,3,20,0.240924767119964
1,5,3,20,0.14883730019084
1,1,4,20,0.295857265168092
1,2,4,20,0.390134629864999
1,3,4,20,0.384049732344489
1,4,4,20,0.271840759857512
1,5,4,20,0.215513169757118
1,1,5,20,0.249968360463966
1,2,5,20,0.391101227293766
1,3,5,20,0.180663161032805
1,4,5,20,0.356096420334043
1,5,5,20,0.443654029834877
1,1,6,20,0.258371691313397
1,2,6,20,0.299608461758293
1,3,6,20,0.365992032449532
1,4,6,20,0.2553570930689
1,5,6,20,0.362175358878441
1,1,1,21,0.267995051142498
1,2,1,21,0.299056336096371
1,3,1,21,0.310908097388335
1,4,1,21,0.388139212418996
1,5,1,21,0.24128857767033
1,1,2,21,0.200363054182976
1,2,2,21,0.287175539658989
1,3,2,21,0.348504322352694
1,4,2,21,0.318654324872791
1,5,2,21,0.363599770182193
1,1,3,21,0.249100489385315
1,2,3,21,0.32036180483294
1,3,3,21,0.369480349998413
1,4,3,21,0.448029156684848
1,5,3,21,0.271255724516918
1,1,4,21,0.456763098383449
1,2,4,21,0.313150915581771
1,3,4,21,0.247856912342805
1,4,4,21,0.270609832293749
1,5,4,21,0.274692435009179
1,1,5,21,0.277128639228516
1,2,5,21,0.267530286102245
1,3,5,21,0.359014317883871
1,4,5,21,0.324047265091841
1,5,5,21,0.408382576095586
1,1,6,21,0.371626598218954
1,2,6,21,0.267422936461393
1,3,6,21,0.353177955951652
1,4,6,21,0.37808297456033
1,5,6,21,0.258172749486712
1,1,1,22,0.335151428620147
1,2,1,22,0.336368369518497
1,3,1,22,0.405599450997245
1,4,1,22,0.346977750317743
1,5,1,22,0.292620512953681
1,1,2,22,0.260799855493193
1,2,2,22,0.355569946458602
1,3,2,22,0.362467736397961
1,4,2,22,0.286223429765151
1,5,2,22,0.298494896192948
1,1,3,22,0.203172761751305
1,2,3,22,0.310029625791537
1,3,3,22,0.539204250769708
1,4,3,22,0.268122084010549
1,5,3,22,0.455544519281239
1,1,4,22,0.386573165619084
1,2,4,22,0.268133725869212
1,3,4,22,0.266089997332043
1,4,4,22,0.346501499412629
1,5,4,22,0.302489558657909
1,1,5,22,0.301241664674713
1,2,5,22,0.183517291995057
1,3,5,22,0.386172534948429
1,4,5,22,0.361228037587152
1,5,5,22,0.368670821122454
1,1,6,22,0.282380639471948
1,2,6,22,0.347641846512624
1,3,6,22,0.387779361558234
1,4,6,22,0.273956860300405
1,5,6,22,0.266840530060581
1,1,1,23,0.38518117183593
1,2,1,23,0.325443420698388
1,3,1,23,0.16573803034149
1,4,1,23,0.424599331965385
1,5,1,23,0.288873906649902
1,1,2,23,0.281852556975935
1,2,2,23,0.324594686789022
1,3,2,23,0.323648079221699
1,4,2,23,0.264659919771075
1,5,2,23,0.341964994267048
1,1,3,23,0.366868216450056
1,2,3,23,0.456969877664779
1,3,3,23,0.331629461951508
1,4,3,23,0.151564570914328
1,5,3,23,0.383438250218165
1,1,4,23,0.27095372891542
1,2,4,23,0.413506458869784
1,3,4,23,0.271921202506448
1,4,4,23,0.336462671035653
1,5,4,23,0.335425242327355
1,1,5,23,0.258036909202442
1,2,5,23,0.261153190967929
1,3,5,23,0.350446409547831
1,4,5,23,0.445137766289147
1,5,5,23,0.324557515229723
1,1,6,23,0.316865667638248
1,2,6,23,0.135913787068527
1,3,6,23,0.33435871684974
1,4,6,23,0.476928714383552
1,5,6,23,0.370233458912292
1,1,1,24,0.29738514518107
1,2,1,24,0.261408871528312
1,3,1,24,0.288331964841525
1,4,1,24,0.28742049462145
1,5,1,24,0.461158162335043
1,1,2,24,0.360865390496682
1,2,2,24,0.289178559545308
1,3,2,24,0.397438795971663
1,4,2,24,0.298082633193016
1,5,2,24,0.241515534498164
1,1,3,24,0.320717839423922
1,2,3,24,0.434688619643196
1,3,3,24,0.311727800091695
1,4,3,24,0.238533114791986
1,5,3,24,0.319455600462775
1,1,4,24,0.333075815423535
1,2,4,24,0.39907954067406
1,3,4,24,0.380659305522566
1,4,4,24,0.181494119751888
1,5,4,24,0.331757016861143
1,1,5,24,0.340422439592267
1,2,5,24,0.386542922432216
1,3,5,24,0.271548427846825
1,4,5,24,0.256939916543381
1,5,5,24,0.347465505760439
1,1,6,24,0.364931488620831
1,2,6,24,0.282632260881134
1,3,6,24,0.340735946826125
1,4,6,24,0.364894551917657
1,5,6,24,0.254361896192559
1,1,1,25,0.374434945918215
1,2,1,25,0.294236975010947
1,3,1,25,0.363998727371958
1,4,1,25,0.242694242194912
1,5,1,25,0.406521787719314
1,1,2,25,0.297445938412257
1,2,2,25,0.36725156647856
1,3,2,25,0.226420152612905
1,4,2,25,0.270007560794131
1,5,2,25,0.403084133430725
1,1,3,25,0.355410410932914
1,2,3,25,0.289083522868904
1,3,3,25,0.398476934708369
1,4,3,25,0.350701621342044
1,5,3,25,0.228791920053749
1,1,4,25,0.332397804094495
1,2,4,25,0.344994831326424
1,3,4,25,0.225678667131509
1,4,4,25,0.410179232825363
1,5,4,25,0.343679312481709
1,1,5,25,0.351787097310565
1,2,5,25,0.283429978719118
1,3,5,25,0.320800017768421
1,4,5,25,0.447588612220661
1,5,5,25,0.310572165394083
1,1,6,25,0.375725146011642
1,2,6,25,0.432125626466622
1,3,6,25,0.245040694957371
1,4,6,25,0.285425919728134
1,5,6,25,0.297381019215204
1,1,1,26,0.311410205886069
1,2,1,26,0.218000564790408
1,3,1,26,0.296839023825482
1,4,1,26,0.365178703172447
1,5,1,26,0.345730904562333
1,1,2,26,0.277191091971261
1,2,2,26,0.325670217439794
1,3,2,26,0.202858947504052
1,4,2,26,0.358995873953298
1,5,2,26,0.428204899784855
1,1,3,26,0.235805501701881
1,2,3,26,0.249927530199846
1,3,3,26,0.381934330923247
1,4,3,26,0.426834372755418
1,5,3,26,0.270404005034362
1,1,4,26,0.206003832461916
1,2,4,26,0.328348923100707
1,3,4,26,0.330723572086458
1,4,4,26,0.460477652899394
1,5,4,26,0.256179961426546
1,1,5,26,0.321561220442235
1,2,5,26,0.560384282614292
1,3,5,26,0.279203850556576
1,4,5,26,0.135685514668637
1,5,5,26,0.352794933614302
1,1,6,26,0.322148969965816
1,2,6,26,0.342073787623434
1,3,6,26,0.385861814578176
1,4,6,26,0.170492488214542
1,5,6,26,0.39372306075203
1,1,1,27,0.303544018535533
1,2,1,27,0.293295234528427
1,3,1,27,0.377866251614096
1,4,1,27,0.29740094323829
1,5,1,27,0.30640449569932
1,1,2,27,0.283733657498546
1,2,2,27,0.284779384792501
1,3,2,27,0.334855143841725
1,4,2,27,0.400422947578695
1,5,2,27,0.354028061358128
1,1,3,27,0.445218191951576
1,2,3,27,0.427250458310263
1,3,3,27,0.0573634989790103
1,4,3,27,0.44272257525632
1,5,3,27,0.307357786580786
1,1,4,27,0.435809074295449
1,2,4,27,0.411150110130232
1,3,4,27,0.193425175700075
1,4,4,27,0.336453366064177
1,5,4,27,0.228474719818016
1,1,5,27,0.435981988007843
1,2,5,27,0.198049526550674
1,3,5,27,0.304945997862549
1,4,5,27,0.263659519466197
1,5,5,27,0.343673647539234
1,1,6,27,0.296665884542981
1,2,6,27,0.416639793073662
1,3,6,27,0.200942051287169
1,4,6,27,0.375556370878781
1,5,6,27,0.238625152432854
1,1,1,28,0.353504779798394
1,2,1,28,0.164961724444518
1,3,1,28,0.363697456219038
1,4,1,28,0.41073951001241
1,5,1,28,0.315114166486404
1,1,2,28,0.240903572018877
1,2,2,28,0.37455390996695
1,3,2,28,0.218971432664899
1,4,2,28,0.356517589325472
1,5,2,28,0.378034877259198
1,1,3,28,0.313873173512824
1,2,3,28,0.386648165299673
1,3,3,28,0.343248901742532
1,4,3,28,0.217398030737044
1,5,3,28,0.340403955193604
1,1,4,28,0.337253533392809
1,2,4,28,0.38266903794031
1,3,4,28,0.411543193461669
1,4,4,28,0.249482653043948
1,5,4,28,0.422379153195992
1,1,5,28,0.420209630211348
1,2,5,28,0.34678184572025
1,3,5,28,0.147517386288209
1,4,5,28,0.381121713217501
1,5,5,28,0.328728589334696
1,1,6,28,0.429513378008272
1,2,6,28,0.326835319940664
1,3,6,28,0.236285314323632
1,4,6,28,0.348064465219831
1,5,6,28,0.204721484550914
1,1,1,29,0.351718632832101
1,2,1,29,0.316348472843337
1,3,1,29,0.343219891303024
1,4,1,29,0.286693558902358
1,5,1,29,0.291133356265386
1,1,2,29,0.291362861050078
1,2,2,29,0.417988167904192
1,3,2,29,0.31058766150581
1,4,2,29,0.273436807366904
1,5,2,29,0.365852037643435
1,1,3,29,0.342831853965674
1,2,3,29,0.282986417627574
1,3,3,29,0.300825536578493
1,4,3,29,0.287106799671766
1,5,3,29,0.323543860837858
1,1,4,29,0.444874712923247
1,2,4,29,0.324365039815676
1,3,4,29,0.351681718702668
1,4,4,29,0.137744324789125
1,5,4,29,0.306495428323756
1,1,5,29,0.197309645651791
1,2,5,29,0.294553613290002
1,3,5,29,0.386178918100406
1,4,5,29,0.420007492614245
1,5,5,29,0.344292655855215
1,1,6,29,0.319315144745069
1,2,6,29,0.36441875246043
1,3,6,29,0.376193711428823
1,4,6,29,0.267579733742167
1,5,6,29,0.311433310040922
